0.8199997, 0.2874239, 0.06829136, -0.127172, 0.635492, 0.1861914, -0.2326677, 308.0714, 105.3356, -239.7373
0.8399997, 0.3007343, 0.07031204, -0.1318026, 0.6468756, 0.1876508, -0.2315163, 308.0714, 105.3356, -239.7373
0.8599997, 0.3142943, 0.07226963, -0.1364117, 0.6580154, 0.189134, -0.230395, 308.0714, 105.3356, -239.7373
0.8799997, 0.3281018, 0.07416371, -0.1409998, 0.6689047, 0.1906777, -0.2293669, 308.0714, 105.3356, -239.7373
0.8999997, 0.3421543, 0.07599472, -0.1455708, 0.6795551, 0.1923226, -0.2284897, 308.0714, 105.3356, -239.7373
0.9199997, 0.3564495, 0.07776402, -0.1501279, 0.6899987, 0.1941195, -0.2278057, 308.0714, 105.3356, -239.7373
0.9399996, 0.3709851, 0.07947373, -0.1546764, 0.7002846, 0.1961074, -0.2273541, 308.0714, 105.3356, -239.7373
0.9599997, 0.3857589, 0.08112642, -0.1592212, 0.7104759, 0.1983165, -0.2271679, 308.0714, 105.3356, -239.7373
0.9799997, 0.4007692, 0.08272481, -0.1637678, 0.720643, 0.200762, -0.2272743, 308.0714, 105.3356, -239.7373
0.9999996, 0.4160144, 0.08427159, -0.1683221, 0.7308586, 0.2034527, -0.2276921, 308.0714, 105.3356, -239.7373
1.02, 0.4314934, 0.08576935, -0.1728911, 0.7411902, 0.2063915, -0.2284303, 308.0714, 105.3356, -239.7373
1.04, 0.4472081, 0.08722164, -0.177485, 0.7517939, 0.2096642, -0.2296916, 308.0714, 105.3356, -239.7373
1.06, 0.4631583, 0.08863069, -0.1821089, 0.7626047, 0.2131923, -0.2312437, 308.0714, 105.3356, -239.7373
1.08, 0.4793438, 0.08999832, -0.1867676, 0.7736364, 0.2169597, -0.2330136, 308.0714, 105.3356, -239.7373
1.1, 0.4957648, 0.09132554, -0.1914678, 0.7848946, 0.2209325, -0.2351127, 308.0714, 105.3356, -239.7373
1.12, 0.5124214, 0.09261287, -0.1962128, 0.7963597, 0.225086, -0.2373555, 308.0714, 105.3356, -239.7373
1.14, 0.529314, 0.09386031, -0.201005, 0.8079997, 0.2293953, -0.2397341, 308.0714, 105.3356, -239.7373
1.16, 0.5464424, 0.09506733, -0.2058473, 0.8197659, 0.2338321, -0.2422256, 308.0714, 105.3356, -239.7373
1.18, 0.5638065, 0.09623285, -0.2107406, 0.8315954, 0.2383651, -0.2447955, 308.0714, 105.3356, -239.7373
1.2, 0.5814054, 0.09735525, -0.2156863, 0.8434162, 0.2429621, -0.2473998, 308.0714, 105.3356, -239.7373
1.22, 0.5992375, 0.09843233, -0.2206845, 0.8551509, 0.2475863, -0.2499866, 308.0714, 105.3356, -239.7373
1.24, 0.6173005, 0.09946137, -0.2257328, 0.8667216, 0.2522016, -0.2524987, 308.0714, 105.3356, -239.7373
1.26, 0.6355909, 0.1004391, -0.2308297, 0.8780541, 0.2567678, -0.254877, 308.0714, 105.3356, -239.7373
1.279999, 0.6541045, 0.1013616, -0.2359705, 0.8890818, 0.2612458, -0.2570638, 308.0714, 105.3356, -239.7373
1.3, 0.6728358, 0.1022247, -0.2411509, 0.8997478, 0.2655958, -0.2590037, 308.0714, 105.3356, -239.7373
1.32, 0.6917785, 0.1030237, -0.2463641, 0.9100075, 0.2697804, -0.260647, 308.0714, 105.3356, -239.7373
1.34, 0.7109252, 0.1037535, -0.2516041, 0.91983, 0.2737635, -0.261953, 308.0714, 105.3356, -239.7373
1.36, 0.7302678, 0.104409, -0.2568622, 0.9291974, 0.2775125, -0.2628951, 308.0714, 105.3356, -239.7373
1.38, 0.7497977, 0.1049847, -0.2621326, 0.9381049, 0.2810016, -0.2634623, 308.0714, 105.3356, -239.7373
1.399999, 0.7695059, 0.1054751, -0.267406, 0.9465581, 0.2842088, -0.2636588, 308.0714, 105.3356, -239.7373
1.419999, 0.7893829, 0.1058748, -0.2726769, 0.954569, 0.2871119, -0.263498, 308.0714, 105.3356, -239.7373
1.439999, 0.8094192, 0.1061782, -0.2779365, 0.9621482, 0.2896954, -0.2629219, 308.0714, 105.3356, -239.7373
1.459999, 0.8296044, 0.10638, -0.2831736, 0.9692764, 0.2919349, -0.2618366, 308.0714, 105.3356, -239.7373
1.479999, 0.8499264, 0.1064746, -0.2883773, 0.9758836, 0.2937793, -0.2601526, 308.0714, 105.3356, -239.7373
1.5, 0.8703768, 0.106458, -0.293541, 0.9821464, 0.2953397, -0.2581503, 308.0714, 105.3356, -239.7373
1.52, 0.8909487, 0.1063268, -0.2986593, 0.9881046, 0.2966474, -0.2558954, 308.0714, 105.3356, -239.7373
1.539999, 0.9116355, 0.1060778, -0.3037291, 0.993786, 0.2977295, -0.2534484, 308.0714, 105.3356, -239.7373
1.559999, 0.9324318, 0.1057085, -0.3087468, 0.999216, 0.2986154, -0.2508727, 308.0714, 105.3356, -239.7373
1.579999, 0.9533331, 0.1052169, -0.3137121, 1.004417, 0.299336, -0.2482328, 308.0714, 105.3356, -239.7373
1.599999, 0.9743354, 0.1046013, -0.3186245, 1.009412, 0.2999226, -0.2455929, -141.5297, -413.3264, -47.42822
1.619999, 0.9947622, 0.1034587, -0.3233132, 0.988719, 0.2704732, -0.2343934, -141.5297, -413.3264, -47.42822
1.639999, 1.014631, 0.1018073, -0.3277955, 0.9688302, 0.2417904, -0.2240551, -141.5297, -413.3264, -47.42822
1.659999, 1.033959, 0.09966522, -0.3320851, 0.9496775, 0.2138773, -0.2144725, -141.5297, -413.3264, -47.42822
1.679999, 1.052762, 0.09704992, -0.3361974, 0.9312048, 0.1867311, -0.205576, -141.5297, -413.3264, -47.42822
1.699999, 1.071054, 0.09397843, -0.3401427, 0.9133666, 0.1603426, -0.1973183, -141.5297, -413.3264, -47.42822
1.719999, 1.088851, 0.09046721, -0.343935, 0.8961262, 0.1346985, -0.1896542, -141.5297, -413.3264, -47.42822
1.739999, 1.106165, 0.08653213, -0.3475842, 0.8794546, 0.1097824, -0.1825394, -141.5297, -413.3264, -47.42822
1.759999, 1.123008, 0.08218851, -0.3511009, 0.8633291, 0.08557555, -0.1759338, -141.5297, -413.3264, -47.42822
1.779999, 1.139392, 0.077451, -0.3544941, 0.8477308, 0.06205468, -0.1697993, -141.5297, -413.3264, -47.42822
1.799999, 1.155327, 0.07233358, -0.3577724, 0.8326443, 0.03919192, -0.164102, -141.5297, -413.3264, -47.42822
1.819999, 1.170824, 0.0668495, -0.3609447, 0.8180544, 0.01695645, -0.1588109, -141.5297, -413.3264, -47.42822
1.839999, 1.185893, 0.06101125, -0.3640194, 0.8039585, -0.004680842, -0.1539049, -141.5297, -413.3264, -47.42822
1.859999, 1.200543, 0.05483046, -0.367003, 0.7903929, -0.02573717, -0.1494187, -141.5297, -413.3264, -47.42822
1.879999, 1.214783, 0.04831815, -0.3699031, 0.7772667, -0.04626927, -0.1452166, -141.5297, -413.3264, -47.42822
1.899999, 1.228621, 0.04148465, -0.3727245, 0.7645495, -0.06631246, -0.1413057, -141.5297, -413.3264, -47.42822
1.919999, 1.242064, 0.03433964, -0.3754745, 0.7522153, -0.08589873, -0.137694, -141.5297, -413.3264, -47.42822
1.939999, 1.255119, 0.02689213, -0.378159, 0.7402345, -0.1050591, -0.1343782, -141.5297, -413.3264, -47.42822
1.959999, 1.267792, 0.01915058, -0.3807826, 0.7285725, -0.1238235, -0.1313436, -141.5297, -413.3264, -47.42822
1.979999, 1.28009, 0.01112294, -0.3833518, 0.7171957, -0.1422155, -0.1285725, -141.5297, -413.3264, -47.42822
1.999999, 1.292018, 0.002816812, -0.3858705, 0.7060702, -0.1602521, -0.1260466, -141.5297, -413.3264, -47.42822
2.019999, 1.303581, -0.005760556, -0.3883438, 0.6951618, -0.1779503, -0.1237407, -141.5297, -413.3264, -47.42822
2.039999, 1.314785, -0.01460212, -0.3907752, 0.6844383, -0.1953208, -0.1216292, -141.5297, -413.3264, -47.42822
2.059999, 1.325633, -0.02370093, -0.3931684, 0.6738695, -0.2123686, -0.1197005, -141.5297, -413.3264, -47.42822
2.079999, 1.336131, -0.03305013, -0.3955274, 0.6634279, -0.2290971, -0.1179415, -141.5297, -413.3264, -47.42822
2.099999, 1.346282, -0.04264275, -0.3978543, 0.6530892, -0.2455031, -0.1163377, -141.5297, -413.3264, -47.42822
2.119999, 1.356089, -0.05247183, -0.4001517, 0.6428318, -0.2615872, -0.1148671, -141.5297, -413.3264, -47.42822
2.139999, 1.365557, -0.06253032, -0.402422, 0.632637, -0.2773468, -0.1135057, -141.5297, -413.3264, -47.42822
2.159999, 1.374688, -0.07281089, -0.4046669, 0.6224889, -0.2927712, -0.1122355, -141.5297, -413.3264, -47.42822
2.179999, 1.383486, -0.08330592, -0.406888, 0.6123745, -0.3078452, -0.1110407, -141.5297, -413.3264, -47.42822
2.199999, 1.391953, -0.09400742, -0.4090862, 0.6022823, -0.3225529, -0.1099039, -141.5297, -413.3264, -47.42822
2.219999, 1.400093, -0.104907, -0.411262, 0.5922024, -0.3368765, -0.1088007, -141.5297, -413.3264, -47.42822
2.239999, 1.407909, -0.1159961, -0.4134159, 0.5821251, -0.3507988, -0.1077103, -141.5297, -413.3264, -47.42822
2.259999, 1.415403, -0.1272655, -0.4155483, 0.5720433, -0.3643035, -0.1066167, -141.5297, -413.3264, -47.42822
2.279999, 1.42258, -0.1387061, -0.4176574, 0.5619505, -0.3773755, -0.1055061, -141.5297, -413.3264, -47.42822
2.299999, 1.429442, -0.1503083, -0.4197435, 0.5518409, -0.390002, -0.1043665, -141.5297, -413.3264, -47.42822
2.319999, 1.435994, -0.1620626, -0.4218068, 0.5417098, -0.4021739, -0.1031884, -141.5297, -413.3264, -47.42822
2.339999, 1.442238, -0.1739593, -0.4238443, 0.5315502, -0.4138837, -0.101965, -141.5297, -413.3264, -47.42822
2.359999, 1.44818, -0.1859886, -0.4258566, 0.5213529, -0.4251274, -0.1006912, -141.5297, -413.3264, -47.42822
2.379999, 1.453822, -0.1981411, -0.4278421, 0.511117, -0.4359071, -0.09936581, -141.5297, -413.3264, -47.42822
2.399999, 1.45917, -0.2104073, -0.429801, 0.5008462, -0.4462318, -0.09799125, -141.5297, -413.3264, -47.42822
2.419999, 1.464226, -0.2227784, -0.4317307, 0.4905459, -0.4561137, -0.09657334, -141.5297, -413.3264, -47.42822
2.439999, 1.468996, -0.2352458, -0.4336314, 0.4802271, -0.4655715, -0.09512064, -141.5297, -413.3264, -47.42822
2.459999, 1.473483, -0.2478014, -0.4355025, 0.4698975, -0.4746253, -0.09364386, -141.5297, -413.3264, -47.42822
2.479999, 1.477691, -0.2604378, -0.4373446, 0.4595668, -0.4832993, -0.09215511, -141.5297, -413.3264, -47.42822
2.499999, 1.481626, -0.273148, -0.439157, 0.4492468, -0.4916213, -0.09066673, -141.5297, -413.3264, -47.42822
2.519999, 1.485289, -0.2859256, -0.4409399, 0.43895, -0.4996221, -0.08919133, -141.5297, -413.3264, -47.42822
2.539999, 1.488686, -0.2987648, -0.4426937, 0.4286906, -0.5073344, -0.08773704, -141.5297, -413.3264, -47.42822
2.559999, 1.491818, -0.3116605, -0.4444199, 0.4184821, -0.5147921, -0.08631303, -141.5297, -413.3264, -47.42822
2.579999, 1.49469, -0.3246083, -0.4461179, 0.4083382, -0.5220293, -0.08493121, -141.5297, -413.3264, -47.42822
2.599999, 1.497304, -0.3376043, -0.4477901, 0.3982713, -0.5290797, -0.08360326, -141.5297, -413.3264, -47.42822
2.619999, 1.499663, -0.3506452, -0.4494367, 0.3882922, -0.535976, -0.08234019, -141.5297, -413.3264, -47.42822
2.639999, 1.501768, -0.3637285, -0.4510598, 0.3784098, -0.5427493, -0.08114866, -141.5297, -413.3264, -47.42822
2.659999, 1.503622, -0.3768522, -0.4526606, 0.3686343, -0.5494311, -0.08003629, -141.5297, -413.3264, -47.42822
2.679999, 1.505227, -0.3900146, -0.4542408, 0.3589705, -0.5560479, -0.0790123, -141.5297, -413.3264, -47.42822
2.699999, 1.506584, -0.4032149, -0.4558024, 0.34942, -0.5626218, -0.07808416, -141.5297, -413.3264, -47.42822
2.719999, 1.507694, -0.4164521, -0.4573469, 0.3399816, -0.5691712, -0.0772577, -141.5297, -413.3264, -47.42822
2.739999, 1.508559, -0.4297257, -0.4588776, 0.3306502, -0.5757083, -0.07653644, -141.5297, -413.3264, -47.42822
2.759999, 1.50918, -0.4430355, -0.4603958, 0.3214215, -0.5822437, -0.07592089, -141.5297, -413.3264, -47.42822
2.779999, 1.509558, -0.4563813, -0.4619031, 0.3122902, -0.5887835, -0.07540908, -141.5297, -413.3264, -47.42822
2.799999, 1.509694, -0.4697628, -0.4634032, 0.30325, -0.5953295, -0.07499687, -141.5297, -413.3264, -47.42822
2.819999, 1.509588, -0.4831799, -0.4648962, 0.2942927, -0.6018781, -0.07467907, -141.5297, -413.3264, -47.42822
2.839999, 1.509242, -0.4966322, -0.4663849, 0.2854121, -0.6084239, -0.07444703, -141.5297, -413.3264, -47.42822
2.859999, 1.508656, -0.5101193, -0.4678698, 0.2766015, -0.614958, -0.07429045, -141.5297, -413.3264, -47.42822
2.879999, 1.507832, -0.5236404, -0.4693537, 0.2678547, -0.621468, -0.07419774, -141.5297, -413.3264, -47.42822
2.899999, 1.506771, -0.5371945, -0.4708357, 0.2591661, -0.6279387, -0.07415629, -141.5297, -413.3264, -47.42822
2.919999, 1.505473, -0.5507803, -0.4723186, 0.2505304, -0.6343523, -0.07415278, -141.5297, -413.3264, -47.42822
2.939999, 1.503942, -0.5643961, -0.4738021, 0.2419425, -0.6406892, -0.07417343, -141.5297, -413.3264, -47.42822
2.959999, 1.502177, -0.57804, -0.475286, 0.2333979, -0.6469278, -0.07420447, -141.5297, -413.3264, -47.42822
2.979999, 1.50018, -0.5917094, -0.4767699, 0.2248917, -0.6530461, -0.07423245, -141.5297, -413.3264, -47.42822
2.999999, 1.497954, -0.6054014, -0.4782548, 0.2164197, -0.6590212, -0.0742444, -141.5297, -413.3264, -47.42822
3.019999, 1.495501, -0.6191128, -0.4797392, 0.2079771, -0.664831, -0.07422824, -141.5297, -413.3264, -47.42822
3.039999, 1.492822, -0.6328401, -0.4812222, 0.1995591, -0.670454, -0.07417296, -141.5297, -413.3264, -47.42822
3.059999, 1.489921, -0.6465791, -0.4827037, 0.1911611, -0.6758703, -0.07406884, -141.5297, -413.3264, -47.42822
3.079999, 1.4868, -0.6603258, -0.4841814, 0.1827788, -0.681062, -0.07390751, -141.5297, -413.3264, -47.42822
3.099999, 1.483461, -0.6740754, -0.4856548, 0.174408, -0.6860138, -0.0736821, -141.5297, -413.3264, -47.42822
3.119999, 1.479908, -0.6878234, -0.4871221, 0.1660457, -0.6907135, -0.07338732, -141.5297, -413.3264, -47.42822
3.139999, 1.476144, -0.7015648, -0.4885821, 0.1576901, -0.6951517, -0.07301899, -141.5297, -413.3264, -47.42822
3.159999, 1.472172, -0.7152948, -0.4900331, 0.1493417, -0.6993231, -0.07257416, -141.5297, -413.3264, -47.42822
3.179999, 1.467995, -0.7290087, -0.4914737, 0.1410023, -0.7032256, -0.07205136, -141.5297, -413.3264, -47.42822
3.199999, 1.463617, -0.7427016, -0.4929023, 0.1326755, -0.7068609, -0.07145108, -141.5297, -413.3264, -47.42822
3.219999, 1.459042, -0.7563691, -0.4943171, 0.1243652, -0.7102342, -0.07077689, -141.5297, -413.3264, -47.42822
3.239999, 1.454273, -0.7700068, -0.4957175, 0.1160729, -0.7133542, -0.07003836, -141.5297, -413.3264, -47.42822
3.259999, 1.449314, -0.7836106, -0.4971018, 0.1077998, -0.7162331, -0.06924953, -141.5297, -413.3264, -47.42822
3.279999, 1.444168, -0.7971767, -0.4984694, 0.09954923, -0.7188845, -0.06842444, -141.5297, -413.3264, -47.42822
3.299999, 1.438839, -0.8107015, -0.4998202, 0.09132782, -0.7213269, -0.06757515, -141.5297, -413.3264, -47.42822
3.319999, 1.433329, -0.8241821, -0.5011539, 0.08314228, -0.7235815, -0.06671405, -141.5297, -413.3264, -47.42822
3.339999, 1.427642, -0.8376158, -0.50247, 0.07500052, -0.7256722, -0.06585202, -141.5297, -413.3264, -47.42822
3.359999, 1.421781, -0.8510007, -0.5037694, 0.06691036, -0.7276241, -0.06500008, -141.5297, -413.3264, -47.42822
3.379999, 1.415747, -0.8643348, -0.5050526, 0.05887908, -0.729461, -0.06416957, -141.5297, -413.3264, -47.42822
3.399999, 1.409544, -0.877617, -0.50632, 0.05091384, -0.7312048, -0.06337179, -141.5297, -413.3264, -47.42822
3.419999, 1.403174, -0.8908464, -0.5075722, 0.04302175, -0.7328799, -0.06261483, -141.5297, -413.3264, -47.42822
3.439999, 1.396638, -0.9040225, -0.5088105, 0.03520888, -0.7345107, -0.061905, -141.5297, -413.3264, -47.42822
3.459999, 1.389938, -0.9171454, -0.5100355, 0.0274798, -0.7361205, -0.06124775, -141.5297, -413.3264, -47.42822
3.479999, 1.383077, -0.9302154, -0.5112481, 0.01983885, -0.7377312, -0.06064681, -141.5297, -413.3264, -47.42822
3.499999, 1.376054, -0.9432331, -0.5124507, 0.01228997, -0.7393626, -0.06010421, -141.5297, -413.3264, -47.42822
3.519999, 1.368871, -0.9561997, -0.5136433, 0.004836485, -0.7410321, -0.05962072, -141.5297, -413.3264, -47.42822
3.539999, 1.361529, -0.9691164, -0.5148277, -0.00251852, -0.7427546, -0.05919588, -141.5297, -413.3264, -47.42822
3.559999, 1.35403, -0.9819847, -0.5160041, -0.009772219, -0.744542, -0.05882833, -141.5297, -413.3264, -47.42822
3.579999, 1.346373, -0.9948063, -0.5171742, -0.01692322, -0.7464007, -0.05851858, -141.5297, -413.3264, -47.42822
3.599999, 1.33856, -1.007583, -0.5183396, -0.02397333, -0.7483348, -0.05826699, -141.5297, -413.3264, -47.42822
3.619999, 1.330592, -1.020316, -0.5195007, -0.03092586, -0.7503489, -0.05807005, -141.5297, -413.3264, -47.42822
3.639999, 1.322468, -1.033008, -0.5206594, -0.0377838, -0.7524437, -0.05792296, -141.5297, -413.3264, -47.42822
3.659999, 1.31419, -1.04566, -0.5218158, -0.04454979, -0.7546157, -0.05782062, -141.5297, -413.3264, -47.42822
3.679999, 1.305757, -1.058274, -0.5229707, -0.05122656, -0.7568592, -0.05775672, -141.5297, -413.3264, -47.42822
3.699999, 1.297172, -1.070851, -0.5241246, -0.05781701, -0.7591647, -0.05772481, -141.5297, -413.3264, -47.42822
3.719999, 1.288434, -1.083392, -0.525279, -0.06432322, -0.7615188, -0.05771931, -141.5297, -413.3264, -47.42822
3.739999, 1.279544, -1.095899, -0.526433, -0.07074849, -0.7639087, -0.05773193, -141.5297, -413.3264, -47.42822
3.759999, 1.270505, -1.108371, -0.5275879, -0.07709588, -0.76632, -0.05775438, -141.5297, -413.3264, -47.42822
3.779999, 1.261315, -1.12081, -0.5287433, -0.08336841, -0.768737, -0.05777856, -141.5297, -413.3264, -47.42822
3.799999, 1.251978, -1.133215, -0.5298991, -0.08956921, -0.7711427, -0.05779703, -141.5297, -413.3264, -47.42822
3.819999, 1.242494, -1.145587, -0.531055, -0.09570125, -0.7735202, -0.05780309, -141.5297, -413.3264, -47.42822
3.839999, 1.232866, -1.157924, -0.5322108, -0.1017676, -0.775852, -0.05779131, -141.5297, -413.3264, -47.42822
3.859999, 1.223094, -1.170227, -0.5333657, -0.1077711, -0.7781211, -0.05775706, -141.5297, -413.3264, -47.42822
3.879999, 1.213181, -1.182493, -0.5345197, -0.1137146, -0.7803115, -0.057697, -141.5297, -413.3264, -47.42822
3.899999, 1.20313, -1.194723, -0.5356722, -0.1196012, -0.7824084, -0.05760899, -141.5297, -413.3264, -47.42822
3.919999, 1.192942, -1.206914, -0.5368223, -0.1254334, -0.7843986, -0.05749206, -141.5297, -413.3264, -47.42822
3.939999, 1.182619, -1.219065, -0.5379691, -0.1312141, -0.7862705, -0.05734631, -141.5297, -413.3264, -47.42822
3.959999, 1.172165, -1.231174, -0.5391126, -0.1369461, -0.7880151, -0.05717283, -141.5297, -413.3264, -47.42822
3.979999, 1.161582, -1.24324, -0.5402522, -0.1426321, -0.7896253, -0.05697361, -141.5297, -413.3264, -47.42822
3.999999, 1.150872, -1.25526, -0.5413866, -0.1482744, -0.7910963, -0.05675139, -141.5297, -413.3264, -47.42822
4.019999, 1.140039, -1.267232, -0.5425172, -0.1538754, -0.7924262, -0.05650955, -141.5297, -413.3264, -47.42822
4.039999, 1.129085, -1.279155, -0.543642, -0.1594366, -0.7936151, -0.05625201, -141.5297, -413.3264, -47.42822
4.059999, 1.118012, -1.291027, -0.5447617, -0.1649597, -0.7946658, -0.05598317, -141.5297, -413.3264, -47.42822
4.079998, 1.106823, -1.302845, -0.5458751, -0.1704451, -0.7955832, -0.05570769, -141.5297, -413.3264, -47.42822
4.099998, 1.09552, -1.314608, -0.5469837, -0.1758932, -0.7963744, -0.05543051, -141.5297, -413.3264, -47.42822
4.119998, 1.084106, -1.326315, -0.5480862, -0.1813029, -0.797047, -0.05515784, -141.5297, -413.3264, -47.42822
4.139998, 1.072584, -1.337963, -0.5491838, -0.1866721, -0.7976087, -0.05489673, -141.5297, -413.3264, -47.42822
4.159998, 1.060954, -1.349553, -0.5502763, -0.1919995, -0.7980722, -0.05465129, -141.5297, -413.3264, -47.42822
4.179998, 1.049219, -1.361082, -0.5513644, -0.1972836, -0.7984514, -0.0544252, -141.5297, -413.3264, -47.42822
4.199998, 1.037382, -1.37255, -0.5524483, -0.2025227, -0.7987609, -0.05422148, -141.5297, -413.3264, -47.42822
4.219998, 1.025443, -1.383957, -0.5535288, -0.2077166, -0.7990186, -0.05404057, -141.5297, -413.3264, -47.42822
4.239998, 1.013403, -1.395302, -0.554606, -0.2128635, -0.7992403, -0.05388411, -141.5297, -413.3264, -47.42822
4.259998, 1.001265, -1.406585, -0.5556812, -0.2179621, -0.7994406, -0.05375383, -141.5297, -413.3264, -47.42822
4.279998, 0.9890283, -1.417806, -0.5567536, -0.2230109, -0.7996342, -0.0536506, -141.5297, -413.3264, -47.42822
4.299998, 0.9766945, -1.428966, -0.5578251, -0.2280088, -0.7998345, -0.05357465, -141.5297, -413.3264, -47.42822
4.319998, 0.9642642, -1.440065, -0.5588951, -0.2329552, -0.8000543, -0.0535255, -141.5297, -413.3264, -47.42822
4.339998, 0.9517377, -1.451105, -0.5599651, -0.2378497, -0.8003051, -0.053502, -141.5297, -413.3264, -47.42822
4.359998, 0.9391155, -1.462085, -0.5610352, -0.2426922, -0.800597, -0.05350246, -141.5297, -413.3264, -47.42822
