depth,volume
0.7320007,0.423125
0.7340007,0.423125
0.7360008,0.423125
0.7380008,0.423125
0.7400007,0.423125
0.7420008,0.423125
0.7440008,0.423125
0.7460008,0.423125
0.7480007,0.423125
0.7500008,0.45325
0.7520008,0.45325
0.7540008,0.45325
0.7560008,0.45325
0.7580008,0.45325
0.7600008,0.45325
0.7620008,0.45325
0.7640008,0.45325
0.7660008,0.45325
0.7680008,0.45325
0.7700008,0.45325
0.7720008,0.45325
0.7740008,0.45325
0.7760009,0.45325
0.7780008,0.45325
0.7800008,0.45325
0.7820008,0.45325
0.7840009,0.45325
0.7860008,0.45325
0.7880008,0.45325
0.7900009,0.45325
0.7920009,0.45325
0.7940009,0.45325
0.7960008,0.45325
0.7980009,0.45325
0.8000009,0.477625
0.8020009,0.477625
0.8040009,0.477625
0.8060009,0.477625
0.8080009,0.477625
0.8100009,0.477625
0.8120009,0.477625
0.8140009,0.477625
0.8160009,0.477625
0.8180009,0.477625
0.8200009,0.477625
0.8220009,0.477625
0.824001,0.477625
0.8260009,0.477625
0.8280009,0.477625
0.8300009,0.477625
0.832001,0.477625
0.8340009,0.477625
0.8360009,0.477625
0.838001,0.477625
0.840001,0.477625
0.842001,0.477625
0.8440009,0.477625
0.846001,0.477625
0.848001,0.477625
0.850001,0.49775
0.852001,0.49775
0.854001,0.49775
0.856001,0.49775
0.858001,0.49775
0.860001,0.49775
0.862001,0.49775
0.864001,0.49775
0.866001,0.49775
0.868001,0.49775
0.870001,0.49775
0.8720011,0.49775
0.874001,0.49775
0.876001,0.49775
0.878001,0.49775
0.8800011,0.49775
0.882001,0.49775
0.884001,0.49775
0.8860011,0.49775
0.8880011,0.49775
0.8900011,0.49775
0.892001,0.49775
0.8940011,0.49775
0.8960011,0.49775
0.8980011,0.49775
0.900001,0.5116251
0.9020011,0.5116251
0.9040011,0.5116251
0.9060011,0.5116251
0.9080011,0.5116251
0.9100011,0.5116251
0.9120011,0.5116251
0.9140011,0.5116251
0.9160011,0.5116251
0.9180011,0.5116251
0.9200011,0.5116251
0.9220011,0.5116251
0.9240011,0.5116251
0.9260011,0.5116251
0.9280012,0.5116251
0.9300011,0.5116251
0.9320011,0.5116251
0.9340011,0.5116251
0.9360012,0.5116251
0.9380012,0.5116251
0.9400011,0.5116251
0.9420012,0.5116251
0.9440012,0.5116251
0.9460012,0.5116251
0.9480011,0.5116251
0.9500012,0.51925
0.9520012,0.51925
0.9540012,0.51925
0.9560012,0.51925
0.9580012,0.51925
0.9600012,0.51925
0.9620012,0.51925
0.9640012,0.51925
0.9660012,0.51925
0.9680012,0.51925
0.9700012,0.51925
0.9720012,0.51925
0.9740012,0.51925
0.9760013,0.51925
0.9780012,0.51925
0.9800012,0.51925
0.9820012,0.51925
0.9840013,0.51925
0.9860013,0.51925
0.9880012,0.51925
0.9900013,0.51925
0.9920013,0.51925
0.9940013,0.51925
0.9960012,0.51925
0.9980013,0.51925
1.000001,0.51925
1.002001,0.51925
1.004001,0.51925
1.006001,0.51925
1.008001,0.51925
1.010001,0.51925
1.012001,0.51925
1.014001,0.51925
1.016001,0.51925
1.018001,0.51925
1.020001,0.51925
1.022001,0.51925
1.024001,0.51925
1.026001,0.51925
1.028001,0.51925
1.030001,0.51925
1.032001,0.51925
1.034001,0.51925
1.036001,0.51925
1.038001,0.51925
1.040001,0.51925
1.042001,0.51925
1.044001,0.51925
1.046001,0.51925
1.048001,0.51925
1.050001,0.51925
1.052001,0.51925
1.054001,0.51925
1.056,0.51925
1.058001,0.51925
1.06,0.51925
1.062001,0.51925
1.064,0.51925
1.066,0.51925
1.068,0.51925
1.07,0.51925
1.072,0.51925
1.074,0.51925
1.076,0.51925
1.078,0.51925
1.08,0.51925
1.082,0.51925
1.084,0.51925
1.086,0.51925
1.088,0.51925
1.09,0.51925
1.092,0.51925
1.094,0.51925
1.096,0.51925
1.098,0.51925
1.1,0.51925
1.102,0.51925
1.104,0.51925
1.106,0.51925
1.108,0.51925
1.11,0.51925
1.112,0.51925
1.114,0.51925
1.116,0.51925
1.118,0.51925
1.12,0.51925
1.122,0.51925
1.124,0.51925
1.126,0.51925
1.128,0.51925
1.13,0.51925
1.131999,0.51925
1.134,0.51925
1.135999,0.51925
1.138,0.51925
1.139999,0.51925
1.141999,0.51925
1.143999,0.51925
1.145999,0.51925
1.147999,0.51925
1.149999,0.51925
1.151999,0.51925
1.153999,0.51925
1.155999,0.51925
1.157999,0.51925
1.159999,0.51925
1.161999,0.51925
1.163999,0.51925
1.165999,0.51925
1.167999,0.51925
1.169999,0.51925
1.171999,0.51925
1.173999,0.51925
1.175999,0.51925
1.177999,0.51925
1.179999,0.51925
1.181999,0.51925
1.183999,0.51925
1.185999,0.51925
1.187999,0.51925
1.189999,0.51925
1.191999,0.51925
1.193999,0.51925
1.195999,0.51925
1.197999,0.51925
1.199999,0.51925
1.201999,0.51925
1.203999,0.51925
1.205999,0.51925
1.207999,0.51925
1.209999,0.51925
1.211998,0.51925
1.213999,0.51925
1.215998,0.51925
1.217999,0.51925
1.219998,0.51925
1.221998,0.51925
1.223998,0.51925
1.225998,0.51925
1.227998,0.51925
1.229998,0.51925
1.231998,0.51925
