depth,volume
0.5,0.279125
0.505924,0.279125
0.515772,0.279125
0.529544,0.279125
0.54724,0.279125
0.5688599,0.31725
0.5944039,0.31725
0.6238719,0.353875
0.6572639,0.3905
0.6945798,0.3905
0.7358198,0.423125
0.7809838,0.45325
0.8300717,0.477625
0.8830837,0.49775
0.9400197,0.5116251
1.00088,0.51925
1.065664,0.51925
1.134372,0.51925
1.207003,0.51925
1.283559,0.51925
1.364039,0.51925
1.448443,0.51925
1.536771,0.51925
1.629023,0.51925
1.725199,0.51925
1.825299,0.51925
1.929323,0.51925
2.037271,0.51925
2.149143,0.51925
2.264939,0.51925
2.384658,0.51925
2.508302,0.51925
2.63587,0.51925
2.767362,0.51925
2.902778,0.51925
3.042118,0.51925
3.185382,0.51925
3.33257,0.51925
3.483682,0.51925
3.638718,0.51925
3.797678,0.51925
3.960561,0.51925
4.127369,0.51925
4.298101,0.51925
4.472757,0.51925
4.651337,0.51925
4.83384,0.51925
5.020268,0.51925
5.21062,0.51925
5.404896,0.51925
5.603096,0.51925
5.80522,0.51925
6.011268,0.51925
6.22124,0.51925
6.435136,0.51925
6.652956,0.51925
6.8747,0.51925
7.100368,0.51925
7.32996,0.51925
7.563476,0.51925
7.800916,0.51925
8.04228,0.51925
8.287567,0.51925
8.536779,0.51925
8.789915,0.51925
9.046975,0.51925
9.30796,0.51925
9.572867,0.51925
9.8417,0.51925
10.11446,0.51925
10.39114,0.51925
10.67174,0.51925
10.95627,0.51925
11.24472,0.51925
11.5371,0.51925
11.8334,0.51925
12.13362,0.51925
12.43777,0.51925
12.74584,0.51925
13.05784,0.51925
13.37376,0.51925
13.6936,0.51925
14.01737,0.51925
14.34506,0.51925
14.67668,0.51925
15.01222,0.51925
15.35168,0.51925
15.69507,0.51925
16.04238,0.51925
16.39362,0.51925
16.74878,0.51925
17.10786,0.51925
17.47087,0.51925
17.8378,0.51925
18.20866,0.51925
18.58344,0.51925
18.96214,0.51925
19.34477,0.51925
19.73132,0.51925
20.1218,0.51925
20.5162,0.51925
20.91452,0.51925
21.31677,0.51925
21.72294,0.51925
22.13304,0.51925
22.54706,0.51925
22.965,0.51925
23.38687,0.51925
23.81266,0.51925
24.24238,0.51925
24.67602,0.51925
